,id,first_name,height_feet,height_inches,last_name,position,weight_pounds,team_id,team_abr,city
2970,17896053,Aaron,,,Henry,G,,23,PHI,Philadelphia
2971,181,Treveon,6.0,5.0,Graham,F,225.0,1,ATL,Atlanta
2972,183,Jerian,6.0,4.0,Grant,G,205.0,30,WAS,Washington
2973,4197231,Vanja,,,Marinkovic,G-F,,26,SAC,Sacramento
2974,18030330,Kerry,,,Blackshear Jr.,C,,18,MIN,Minnesota
2975,666607,Marko,,,Guduric,G,,15,MEM,Memphis
2976,2225,Josh,,,Gray,,,8,DEN,Denver
2977,666610,Devon,,,Hall,G,,21,OKC,Oklahoma City
2978,666611,Donta,,,Hall,F,,22,ORL,Orlando
2979,17895721,Juwan,,,Durham,F,,1,ATL,Atlanta
2980,17895722,Max,,,Heidegger,G,,1,ATL,Atlanta
2981,17895723,Justin,,,Jaworski,G,,1,ATL,Atlanta
2982,17895724,Ibi,,,Watson,G,,1,ATL,Atlanta
2983,17895725,Jaime,,,Echenique,C,,30,WAS,Washington
2984,1280857,Kevin,,,Hervey,F,,21,OKC,Oklahoma City
2985,208,Mario,6.0,8.0,Hezonja,F,225.0,25,POR,Portland
2986,348,James,,,Nunnally,F,,19,NOP,New Orleans
2987,20,Trevor,6.0,8.0,Ariza,F,215.0,14,LAL,Los Angeles
2988,666630,Dewan,,,Hernandez,C,,30,WAS,Washington
2989,3547197,Devon,,,Dotson,G,,30,WAS,Washington
2990,258,Brandon,6.0,3.0,Knight,G,195.0,7,DAL,Dallas
2991,46389575,Max,,,Zaslofsky,,,37,CHS,
2992,17553990,Isaiah,,,Brown,F,,10,GSW,Golden State
2993,46390202,Frank,,,Fucarino,,,41,HUS,
2994,46390203,Red,,,Dehnert,,,43,PRO,
2995,46390204,Wallace,,,Sydnor,,,37,CHS,
2996,46390205,Pete,,,Lalich,,,39,CLR,
2997,17896066,Yves,,,Pons,G-F,,15,MEM,Memphis
2998,46390206,Gorham,,,Getchell,,,44,PIT,
2999,24489019,Jarron,,,Cumberland,G,,25,POR,Portland
3000,666716,Dedric,,,Lawson,F,,2,BOS,Boston
3001,17895865,Charles,,,Matthews,F,,23,PHI,Philadelphia
3002,666808,Zach,,,Norvell Jr.,G,,27,SAS,San Antonio
3003,666892,Simisola,,,Shittu,F,,5,CHI,Chicago
3004,17895876,Kaleb,,,Wesson,F,,13,LAC,LA
3005,666647,Daulton,,,Hommes,F,,19,NOP,New Orleans
3006,17895877,Kerwin,,,Roach,G,,13,LAC,LA
3007,17895878,Zach,,,Hankins,C,,24,PHX,Phoenix
3008,666827,Tariq,,,Owens,F,,7,DAL,Dallas
3009,17895902,Tyler,,,Hall,G,,20,NYK,New York
3010,666598,Hassani,,,Gravett,G,,22,ORL,Orlando
3011,17895903,Brandon,,,Randolph,G-F,,17,MIL,Milwaukee
3012,666393,Jalen,,,Adams,G,,28,TOR,Toronto
3013,17895906,Trey,,,Phills,G,,11,HOU,Houston
3014,17895907,Stephen,,,Domingo,G,,27,SAS,San Antonio
3015,40,Marco,6.0,5.0,Belinelli,G-F,210.0,27,SAS,San Antonio
3016,4196799,Andrei,,,Fetisov,F,,17,MIL,Milwaukee
3017,666401,Kyle,,,Alexander,F,,24,PHX,Phoenix
3018,17895908,Paul,,,White,F,,29,UTA,Utah
3019,10,Al-Farouq,6.0,9.0,Aminu,F,220.0,2,BOS,Boston
3020,84,DeMarre,6.0,8.0,Carroll,F,215.0,11,HOU,Houston
3021,17895910,Kenny,,,Williams,G,,4,CHA,Charlotte
3022,88,Vince,6.0,6.0,Carter,F-G,220.0,1,ATL,Atlanta
3023,94,Tyson,7.0,1.0,Chandler,C,240.0,11,HOU,Houston
3024,95,Wilson,6.0,9.0,Chandler,F,225.0,3,BKN,Brooklyn
3025,2099,Bruno,6.0,9.0,Caboclo,,218.0,11,HOU,Houston
3026,46389576,Don,,,Putman,,,38,BOM,
3027,46389577,Herschel,,,Baltimore,,,38,BOM,
3028,4196800,Rashard,,,Griffith,C,,22,ORL,Orlando
3029,4196801,Aurelijius,,,Zukauskas,C,,17,MIL,Milwaukee
3030,4196802,Abdul,,,Shamsid-Deen,F,,21,OKC,Oklahoma City
3031,4196824,Sani,,,Becirovic,G,,8,DEN,Denver
3032,17895911,Barry,,,Brown,G,,22,ORL,Orlando
3033,17895963,Paul,,,Eboua,F,,17,MIL,Milwaukee
3034,17895984,Derrick,,,Alston Jr.,F,,29,UTA,Utah
3035,17895991,Jahlil,,,Tripp,F,,27,SAS,San Antonio
3036,17895992,Rayshaun,,,Hammonds,F,,28,TOR,Toronto
3037,4196825,Paccelis,,,Morlende,G,,21,OKC,Oklahoma City
3038,4196826,Remon,,,Van de Hare,C,,22,ORL,Orlando
3039,17553991,Selom,,,Mawugbe,C,,10,GSW,Golden State
3040,4196827,Nedzad,,,Sinanovic,C,,25,POR,Portland
3041,4196828,Xue,,,Yuyang,F-C,,8,DEN,Denver
3042,4196832,Albert,,,Miralles,C,,5,CHI,Chicago
3043,4196833,Viktor,,,Sanikidze,F,,27,SAS,San Antonio
3044,4196835,Sergei,,,Lishouk,F,,11,HOU,Houston
3045,4196836,Christian,,,Drejer,F,,3,BKN,Brooklyn
3046,4196837,Sergei,,,Karaulov,C,,27,SAS,San Antonio
3047,4196839,Fran,,,Vazquez,F-C,,22,ORL,Orlando
3048,4196841,Erazem,,,Lorbek,F,,27,SAS,San Antonio
3049,4196842,Axel,,,Hervelle,F,,20,NYK,New York
3050,4196843,Cenk,,,Akyol,G,,24,PHX,Phoenix
3051,4196850,Lior,,,Eliyahu,F,,10,GSW,Golden State
3052,4196852,Vladimir,,,Veremeenko,F,,13,LAC,LA
3053,46390207,Gino,,,Sovran,,,41,HUS,
3054,17896050,Matt,,,Hurt,F,,11,HOU,Houston
3055,4196965,Izzet,,,Turkyilmaz,F,,8,DEN,Denver
3056,389,JJ,6.0,4.0,Redick,G,200.0,7,DAL,Dallas
3057,24590029,Craig,,,Sword,G,,30,WAS,Washington
3058,4196998,Bojan,,,Dubljevic,F,,25,POR,Portland
3059,17553996,DJ,,,Steward,G,,26,SAC,Sacramento
3060,4196999,Janis,,,Timma,F,,22,ORL,Orlando
3061,2215,Malcolm,,,Miller,,,18,MIN,Minnesota
3062,479,Johnathan,6.0,9.0,Williams,F,228.0,26,SAC,Sacramento
3063,3546977,Greg,,,Whittington,F,,8,DEN,Denver
3064,17896092,Jalen,,,Crutcher,G,,17,MIL,Milwaukee
3065,17896090,MaCio,,,Teague,G,,29,UTA,Utah
3066,310,Jordan,6.0,5.0,McRae,G,179.0,9,DET,Detroit
3067,17896091,D.J.,,,Carton,G,,4,CHA,Charlotte
3068,17896096,Matt,,,Mitchell,F,,27,SAS,San Antonio
3069,666859,Josh,,,Reaves,G,,7,DAL,Dallas
3070,17896098,Zaccheus,,,Darko-Kelly,G-F,,28,TOR,Toronto
3071,17896095,Isaiah,,,Miller,G,,18,MIN,Minnesota
3072,17896102,Mitch,,,Ballock,G,,6,CLE,Cleveland
3073,666963,Nigel,,,Williams-Goss,G,,29,UTA,Utah
3074,50966,Cameron,,,Reynolds,G,,11,HOU,Houston
3075,4197032,Nemanja,,,Dangubic,F,,3,BKN,Brooklyn
3076,4197033,Louis,,,Labeyrie,F-C,,20,NYK,New York
3077,331,Johnathan,6.0,10.0,Motley,F,230.0,13,LAC,LA
3078,371,Mason,6.0,11.0,Plumlee,F-C,235.0,13,LAC,LA
3079,46389578,Chet,,,Carlisle,,,37,CHS,
3080,4197192,Jaylen,,,Hands,G,,6,CLE,Cleveland
3081,336,Dzanan,6.0,9.0,Musa,G-F,208.0,3,BKN,Brooklyn
3082,333,Emmanuel,6.0,5.0,Mudiay,G,200.0,26,SAC,Sacramento
3083,317,Darius,6.0,8.0,Miller,F,225.0,21,OKC,Oklahoma City
3084,17895996,E.J.,,,Montgomery,F,,17,MIL,Milwaukee
3085,17895998,Devonte,,,Patterson,F,,7,DAL,Dallas
3086,17895999,Jordan,,,Bowden,G,,3,BKN,Brooklyn
3087,17896000,Nathan,,,Sestina,F,,29,UTA,Utah
3088,17896005,Emmitt,,,Williams,F,,21,OKC,Oklahoma City
3089,3547261,Nico,,,Mannion,G,,10,GSW,Golden State
3090,17896006,Anthony,,,Cowan Jr.,G,,15,MEM,Memphis
3091,17896054,John,,,Petty Jr.,G-F,,9,DET,Detroit
3092,17896108,Romeo,,,Weems,F,,15,MEM,Memphis
3093,17896109,Ryan,,,Daly,G,,5,CHI,Chicago
3094,17896111,Brandon,,,Rachal,G,,3,BKN,Brooklyn
3095,17554007,Colbey,,,Ross,G,,10,GSW,Golden State
3096,17896113,Devontae,,,Shuler,G,,7,DAL,Dallas
3097,17554008,Justin,,,Smith,F,,16,MIA,Miami
3098,666551,Carsen,,,Edwards,G,,9,DET,Detroit
3099,50661,Chris,,,Chiozza,G,,10,GSW,Golden State
3100,17896019,Nahziah,,,Carter,G,,1,ATL,Atlanta
3101,666824,Miye,,,Oni,G,,19,NOP,New Orleans
3102,295,Thon,7.0,1.0,Maker,F,221.0,6,CLE,Cleveland
3103,41,Jordan,6.0,9.0,Bell,F,224.0,5,CHI,Chicago
3104,299,Frank,5.0,11.0,Mason,G,190.0,23,PHI,Philadelphia
3105,294,Ian,6.0,11.0,Mahinmi,C,262.0,30,WAS,Washington
3106,17896008,Shakur,,,Juiston,F,,22,ORL,Orlando
3107,17896115,Amar,,,Sylla,F,,22,ORL,Orlando
3108,17896119,Reid,,,Travis,F,,20,NYK,New York
3109,17896015,JJ,,,Culver,G,,18,MIN,Minnesota
3110,127,Cheick,6.0,9.0,Diallo,F,220.0,9,DET,Detroit
3111,17896010,Darnell,,,Cowart,F,,15,MEM,Memphis
3112,17896011,Nate,,,Renfro,F,,27,SAS,San Antonio
3113,134,Damyean,6.0,6.0,Dotson,G,210.0,20,NYK,New York
3114,11558583,Cameron,,,Oliver,F,,1,ATL,Atlanta
3115,17896013,Ryan,,,Woolridge,G,,21,OKC,Oklahoma City
3116,205,John,6.0,11.0,Henson,F,219.0,20,NYK,New York
3117,46389579,Don,,,Martin,,,38,BOM,
3118,17896014,Eugene,,,German,G,,8,DEN,Denver
3119,17896016,Jaire,,,Grayer,G,,22,ORL,Orlando
3120,288,Timothe,6.0,6.0,Luwawu-Cabarrot,G-F,210.0,1,ATL,Atlanta
3121,17896009,Rob,,,Edwards,G,,21,OKC,Oklahoma City
3122,9530711,Gabriel,,,Deck,,,21,OKC,Oklahoma City
3123,46389580,Wilbert,,,Kautz,,,37,CHS,
3124,17896117,Ethan,,,Thompson,G,,5,CHI,Chicago
3125,46389581,Tony,,,Jaros,,,37,CHS,
3126,46390208,Hal,,,Crisler,,,2,BOS,Boston
3127,35,Aron,6.0,10.0,Baynes,C-F,260.0,28,TOR,Toronto
3128,17895753,DMitrik,,,Trice,G,,17,MIL,Milwaukee
3129,78,Deonte,6.0,5.0,Burton,G,245.0,26,SAC,Sacramento
3130,46390209,Winfred,,,Jacobs,,,38,BOM,
3131,350,David,6.0,4.0,Nwaba,G,219.0,21,OKC,Oklahoma City
3132,46390210,Ned,,,Endress,,,39,CLR,
3133,666460,Ky,,,Bowman,G,,10,GSW,Golden State
3134,1764,Corey,6.0,9.0,Brewer,,186.0,26,SAC,Sacramento
3135,666502,Zylan,,,Cheatham,F,,19,NOP,New Orleans
3136,64,Ryan,6.0,7.0,Broekhoff,G-F,215.0,23,PHI,Philadelphia
3137,2211,Antonius,,,Cleveland,,,7,DAL,Dallas
3138,111,Jamal,6.0,5.0,Crawford,G,185.0,3,BKN,Brooklyn
3139,106,Quinn,6.0,2.0,Cook,G,179.0,25,POR,Portland
3140,216,Rondae,6.0,7.0,Hollis-Jefferson,F,217.0,25,POR,Portland
3141,151,Dante,6.0,6.0,Exum,G,190.0,7,DAL,Dallas
3142,666459,Brian,,,Bowen II,F,,18,MIN,Minnesota
3143,138,Jared,6.0,7.0,Dudley,F,237.0,14,LAL,Los Angeles
3144,395,Glenn,6.0,6.0,Robinson III,G-F,222.0,26,SAC,Sacramento
3145,394,Andre,6.0,7.0,Roberson,G-F,210.0,3,BKN,Brooklyn
3146,354,Jahlil,6.0,11.0,Okafor,C,275.0,1,ATL,Atlanta
3147,341,Shabazz,6.0,1.0,Napier,G,180.0,30,WAS,Washington
3148,1771,Joakim,6.0,11.0,Noah,,230.0,13,LAC,LA
3149,50729,Michael,,,Frazier,G,,24,PHX,Phoenix
3150,18036823,Balsa,,,Koprivica,,,9,DET,Detroit
3151,352,Kyle,6.0,10.0,O'Quinn,C,250.0,23,PHI,Philadelphia
3152,355,Elie,6.0,3.0,Okobo,G,190.0,24,PHX,Phoenix
3153,193,Maurice,6.0,9.0,Harkless,F,220.0,26,SAC,Sacramento
3154,408,Tomas,6.0,7.0,Satoransky,G-F,210.0,30,WAS,Washington
3155,36,Kent,6.0,5.0,Bazemore,G,201.0,14,LAL,Los Angeles
3156,46390211,Tom,,,Callahan,,,43,PRO,
3157,76,Trey,6.0,1.0,Burke,G,175.0,21,OKC,Oklahoma City
3158,46390212,Al,,,Lujack,,,42,WAS,
3159,24489241,Cameron,,,McGriff,F,,25,POR,Portland
3160,24850479,Jaysean,,,Paige,G,,9,DET,Detroit
3161,666894,Chris,,,Silva,F,,7,DAL,Dallas
3162,349,Jusuf,7.0,0.0,Nurkic,C,275.0,24,PHX,Phoenix
3163,116,Troy,6.0,4.0,Daniels,G,205.0,8,DEN,Denver
3164,1557,Anderson,,,Varejao,,,6,CLE,Cleveland
3165,46389582,Bob,,,Doll,,,38,BOM,
3166,46389583,Giff,,,Roux,,,38,BOM,
3167,666641,Jaylen,,,Hoard,F,,21,OKC,Oklahoma City
3168,440,Isaiah,5.0,9.0,Thomas,G,185.0,4,CHA,Charlotte
3169,18039569,Xavier,,,Rathan-Mayes,,,30,WAS,Washington
3170,2158,Patrick,6.0,7.0,McCaw,,185.0,28,TOR,Toronto
3171,4196997,Alex,,,Oriakhi,F,,26,SAC,Sacramento
3172,4197065,Aaron,,,White,F,,3,BKN,Brooklyn
3173,666846,Vincent,,,Poirier,C,,20,NYK,New York
3174,11755528,Elijah,,,Bryant,G,,17,MIL,Milwaukee
3175,17895912,Ahmad,,,Caver,G,,12,IND,Indiana
3176,666899,Deividas,,,Sirvydis,G,,9,DET,Detroit
3177,309,Ben,,,McLemore,G,,25,POR,Portland
3178,666672,Justin,,,James,G-F,,19,NOP,New Orleans
3179,18041884,Asante,,,Gist,,,30,WAS,Washington
3180,38017678,Michael,,,Foster Jr.,F,,23,PHI,Philadelphia
3181,234,Josh,6.0,8.0,Jackson,F,200.0,26,SAC,Sacramento
3182,203,Udonis,6.0,8.0,Haslem,F,235.0,16,MIA,Miami
3183,3547291,Mason,,,Jones,G,,14,LAL,Los Angeles
3184,666783,Adam,,,Mokoka,G,,5,CHI,Chicago
3185,224,Andre,6.0,6.0,Iguodala,G-F,215.0,10,GSW,Golden State
3186,266,Skal,6.0,11.0,Labissiere,F,235.0,27,SAS,San Antonio
3187,17620634,Brandon,,,McCoy,,,16,MIA,Miami
3188,666454,Jordan,,,Bone,G,,12,IND,Indiana
3189,255,Michael,6.0,7.0,Kidd-Gilchrist,F,232.0,7,DAL,Dallas
3190,262,Kyle,6.0,7.0,Korver,G-F,212.0,17,MIL,Milwaukee
3191,459,Noah,6.0,9.0,Vonleh,F,250.0,2,BOS,Boston
3192,264,Rodions,6.0,9.0,Kurucs,F,210.0,17,MIL,Milwaukee
3193,144,Wayne,,,Ellington,G,,14,LAL,Los Angeles
3194,18042321,Asante,,,Gist,,,30,WAS,Washington
3195,271,Courtney,6.0,5.0,Lee,G,215.0,7,DAL,Dallas
3196,666720,Jalen,,,Lecque,G,,21,OKC,Oklahoma City
3197,666717,Vic,,,Law,F,,14,LAL,Los Angeles
3198,270,TJ,6.0,10.0,Leaf,F,225.0,25,POR,Portland
3199,3547278,Ashton,,,Hagans,G-F,,28,TOR,Toronto
3200,362,Jabari,6.0,8.0,Parker,F,245.0,2,BOS,Boston
3201,3547265,Tyler,,,Bey,F,,11,HOU,Houston
3202,46389584,Belus,,,Smawley,,,38,BOM,
3203,46389585,Chuck,,,Gilmur,,,37,CHS,
3204,46389586,Don,,,Carlson,,,37,CHS,
3205,46389587,Cecil,,,Hankins,,,38,BOM,
3206,3547284,Karim,,,Mane,G,,18,MIN,Minnesota
3207,46389588,Mickey,,,Rottner,,,37,CHS,
3208,46390213,Mel,,,Hirsch,,,2,BOS,Boston
3209,367,Chris,6.0,0.0,Paul,G,175.0,10,GSW,Golden State
3210,244,Tyler,6.0,4.0,Johnson,G,190.0,27,SAS,San Antonio
3211,3547303,Will,,,Magnay,C,,19,NOP,New Orleans
3212,3547290,Josh,,,Hall,F,,21,OKC,Oklahoma City
3213,4197384,Yam,,,Madar,G,,2,BOS,Boston
3214,107,DeMarcus,6.0,11.0,Cousins,C,270.0,8,DEN,Denver
3215,325,Greg,,,Monroe,C,,18,MIN,Minnesota
3216,118,Ed,6.0,10.0,Davis,C,225.0,6,CLE,Cleveland
3217,51,Eric,6.0,1.0,Bledsoe,G,205.0,25,POR,Portland
3218,59,Avery,6.0,2.0,Bradley,G,180.0,14,LAL,Los Angeles
3219,474,Hassan,7.0,0.0,Whiteside,C,265.0,29,UTA,Utah
3220,49,Nemanja,6.0,10.0,Bjelica,F,234.0,10,GSW,Golden State
3221,431,Lance,6.0,6.0,Stephenson,G,230.0,12,IND,Indiana
3222,3547263,Daniel,,,Oturu,C,,28,TOR,Toronto
3223,3547277,Grant,,,Riller,G,,23,PHI,Philadelphia
3224,3547292,Jalen,,,Harris,G,,28,TOR,Toronto
3225,4197389,Justinian,,,Jessup,G,,10,GSW,Golden State
3226,446,Anthony,6.0,8.0,Tolliver,F,250.0,19,NOP,New Orleans
3227,435,Jeff,6.0,2.0,Teague,G,195.0,17,MIL,Milwaukee
3228,411,Thabo,6.0,7.0,Sefolosha,F,220.0,11,HOU,Houston
3229,666891,Marial,,,Shayok,G,,23,PHI,Philadelphia
3230,410,Mike,6.0,8.0,Scott,F,237.0,23,PHI,Philadelphia
3231,424,JR,6.0,6.0,Smith,G-F,225.0,14,LAL,Los Angeles
3232,425,Zhaire,6.0,4.0,Smith,G,199.0,23,PHI,Philadelphia
3233,2080,JaKarr,,,Sampson,,,12,IND,Indiana
3234,433,Caleb,6.0,9.0,Swanigan,F,250.0,25,POR,Portland
3235,17,Carmelo,,,Anthony,F,,14,LAL,Los Angeles
3236,442,Lance,6.0,8.0,Thomas,F,240.0,3,BKN,Brooklyn
3237,220,Dwight,6.0,11.0,Howard,C,265.0,14,LAL,Los Angeles
3238,427,Ray,,,Spalding,F,,11,HOU,Houston
3239,481,Lou,6.0,1.0,Williams,G,175.0,1,ATL,Atlanta
3240,6,LaMarcus,6.0,11.0,Aldridge,F,260.0,3,BKN,Brooklyn
3241,428,Omari,6.0,9.0,Spellman,F,245.0,5,CHI,Chicago
3242,445,Sindarius,6.0,5.0,Thornwell,G,215.0,22,ORL,Orlando
3243,441,Khyri,6.0,3.0,Thomas,G,210.0,11,HOU,Houston
3244,666900,Alen,,,Smailagic,F,,10,GSW,Golden State
3245,400,Rajon,6.0,1.0,Rondo,G,186.0,6,CLE,Cleveland
3246,318,Paul,6.0,8.0,Millsap,F,246.0,23,PHI,Philadelphia
3247,17895693,Justin,,,Turner,G,,27,SAS,San Antonio
3248,17895694,Biram,,,Faye,C,,27,SAS,San Antonio
3249,17895695,Eric,,,Demers,G,,27,SAS,San Antonio
3250,2309958,Jontay,,,Porter,C-F,,15,MEM,Memphis
3251,23,Dwayne,6.0,7.0,Bacon,G-F,221.0,20,NYK,New York
3252,222,Chandler,6.0,7.0,Hutchison,F,197.0,24,PHX,Phoenix
3253,17895696,Tahj,,,Eaddy,G,,22,ORL,Orlando
3254,17895697,Asbjorn,,,Midtgaard,C,,22,ORL,Orlando
3255,17895698,Jeremiah,,,Tilmon,C,,22,ORL,Orlando
3256,17895701,D.J.,,,Funderburk,F,,29,UTA,Utah
3257,17895702,Olivier,,,Sarr,C,,15,MEM,Memphis
3258,17895703,Keaton,,,Wallace,G,,15,MEM,Memphis
3259,17895706,Denzel,,,Mahoney,G-F,,4,CHA,Charlotte
3260,17895707,Cameron,,,McGriff,F,,4,CHA,Charlotte
3261,17895708,Sehmus,,,Hazer,G,,6,CLE,Cleveland
3262,17895709,Tre,,,Scott,F,,6,CLE,Cleveland
3263,17895710,Chandler,,,Vaudrin,F,,6,CLE,Cleveland
3264,4197197,Justin,,,Jackson,F,,22,ORL,Orlando
3265,2,Jaylen,6.0,2.0,Adams,G,190.0,5,CHI,Chicago
3266,12044014,Caleb,,,Homesley,G,,30,WAS,Washington
3267,463,Dion,6.0,4.0,Waiters,G,215.0,14,LAL,Los Angeles
3268,666975,Kenny,,,Wooten,F,,18,MIN,Minnesota
3269,482,Marvin,6.0,9.0,Williams,F,237.0,17,MIL,Milwaukee
3270,1983,Tyler,,,Zeller,,,27,SAS,San Antonio
3271,492,Ante,6.0,11.0,Zizic,C,254.0,6,CLE,Cleveland
3272,17895711,Caleb,,,Agada,G-F,,8,DEN,Denver
3273,17895712,Giorgi,,,Bezhanishvili,F,,8,DEN,Denver
3274,17895713,Chudier,,,Bile,F,,8,DEN,Denver
3275,17895714,Jason,,,Burnell,F,,8,DEN,Denver
3276,666871,Justin,,,Robinson,G,,9,DET,Detroit
3277,17895715,Steffon,,,Mitchell,F,,8,DEN,Denver
3278,666976,Justin,,,Wright-Foreman,G,,30,WAS,Washington
3279,17895716,Arnas,,,Velicka,G,,2,BOS,Boston
3280,17895717,LJ,,,Figueroa,G,,7,DAL,Dallas
3281,666750,Jeremiah,,,Martin,G,,6,CLE,Cleveland
3282,17895718,Mark,,,Vital,F,,25,POR,Portland
3283,17895719,Sterling,,,Manley,F-C,,5,CHI,Chicago
3284,17895720,Troy,,,Baxter Jr.,F,,5,CHI,Chicago
3285,667302,Nicolo,,,Melli,F,,7,DAL,Dallas
3286,97,Marquese,6.0,10.0,Chriss,F,240.0,21,OKC,Oklahoma City
3287,17895734,Spencer,,,Littleson,G,,9,DET,Detroit
3288,17895735,Jamorko,,,Pickett,F,,9,DET,Detroit
3289,17895736,Anthony,,,Tarke,F,,9,DET,Detroit
3290,17895737,Lydell,,,Elmore,F,,13,LAC,LA
3291,17895738,David,,,DiLeo,F,,19,NOP,New Orleans
3292,17895739,Malcolm,,,Hill,G,,19,NOP,New Orleans
3293,46389589,Ralph,,,Kaplowitz,,,10,GSW,Golden State
3294,46389590,George,,,Senesky,,,10,GSW,Golden State
3295,17895740,Alpha,,,Diallo,F,,24,PHX,Phoenix
3296,17895741,Jon Axel,,,Gudmundsson,G,,24,PHX,Phoenix
3297,17895742,Trey,,,Kell,G,,24,PHX,Phoenix
3298,484,D.J.,6.0,10.0,Wilson,F,231.0,28,TOR,Toronto
3299,163,Tim,6.0,1.0,Frazier,G,170.0,6,CLE,Cleveland
3300,468,Brad,6.0,4.0,Wanamaker,G,210.0,30,WAS,Washington
3301,3547300,Sean,,,McDermott,F,,15,MEM,Memphis
3302,152,Kenneth,6.0,8.0,Faried,F-C,220.0,25,POR,Portland
3303,17895758,Kyle,,,Fogg,G,,29,UTA,Utah
3304,2164,Semaj,,,Christon,,,8,DEN,Denver
3305,17895762,Deonte,,,Burton,F,,8,DEN,Denver
3306,2133,Joe,,,Young,,,30,WAS,Washington
3307,17895775,Zach,,,Auguste,C,,2,BOS,Boston
3308,412,Wayne,6.0,5.0,Selden,G-F,230.0,20,NYK,New York
3309,17896068,Juhann,,,Begarin,G,,2,BOS,Boston
3310,2076,Tarik,,,Black,,,8,DEN,Denver
3311,17896082,Aamir,,,Simms,F,,20,NYK,New York
3312,326,E'Twaun,6.0,4.0,Moore,G,191.0,22,ORL,Orlando
3313,17896086,Oscar,,,da Silva,F,,21,OKC,Oklahoma City
3314,18170949,Giorgos,,,Kalaitzakis,,,17,MIL,Milwaukee
3315,17895743,Jo,,,Lual-Acuil Jr.,C,,24,PHX,Phoenix
3316,17895744,Emmanuel,,,Nzekwesi,F,,24,PHX,Phoenix
3317,17895745,Jaleen,,,Smith,G,,24,PHX,Phoenix
3318,17895746,Justin,,,Robinson,F,,27,SAS,San Antonio
3319,17895747,Marcus,,,Foster,G,,11,HOU,Houston
3320,17895748,Jalen,,,Tate,G,,11,HOU,Houston
3321,17895749,Tyler,,,Hagedorn,F,,14,LAL,Los Angeles
3322,3547296,Ty-Shon,,,Alexander,G,,24,PHX,Phoenix
3323,17895750,Steven,,,Enoch,F,,17,MIL,Milwaukee
3324,17895751,John,,,Mooney,F,,17,MIL,Milwaukee
3325,17895752,Mike,,,Smith,G,,17,MIL,Milwaukee
3326,126,Marcus,6.0,7.0,Derrickson,F,249.0,18,MIN,Minnesota
3327,52,Trevon,6.0,6.0,Bluiett,G-F,198.0,6,CLE,Cleveland
3328,46390214,Don,,,Eliason,,,2,BOS,Boston
3329,46390215,Walt,,,Miller,,,44,PIT,
3330,5279,Emanuel,6.0,9.0,Terry,,220.0,24,PHX,Phoenix
3331,50823,Jemerrio,,,Jones,F,,14,LAL,Los Angeles
3332,18677827,Johnny,,,Hamilton,C,,1,ATL,Atlanta
3333,269,Jake,6.0,9.0,Layman,F,215.0,18,MIN,Minnesota
3334,5,DeVaughn,,,Akoon-Purcell,G-F,,1,ATL,Atlanta
3335,17895834,Nate,,,Mason,G,,24,PHX,Phoenix
3336,46390216,Al,,,Negratti,,,42,WAS,
3337,46390217,Hank,,,Biasatti,,,41,HUS,
3338,46390218,Rob,,,Rensberger,,,37,CHS,
3339,17895835,Bennie,,,Boatwright,F,,12,IND,Indiana
3340,17895838,Aubrey,,,Dawkins,G-F,,30,WAS,Washington
3341,666570,Robert,,,Franks,F,,7,DAL,Dallas
3342,18678048,Balsa,,,Koprivica,C,,9,DET,Detroit
3343,17896079,Rokas,,,Jokubaitis,G,,20,NYK,New York
3344,17896080,EJ,,,Onu,F-C,,7,DAL,Dallas
3345,17896118,Marcus,,,Zegarowski,G,,3,BKN,Brooklyn
3346,17895839,Javin,,,DeLaurier,F,,17,MIL,Milwaukee
3347,17895988,Jon,,,Teske,C,,15,MEM,Memphis
3348,38017723,Alondes,,,Williams,G,,3,BKN,Brooklyn
3349,4197105,Petr,,,Cornelie,F,,8,DEN,Denver
3350,24839769,Paris,,,Bass,F,,24,PHX,Phoenix
3351,426,Tony,6.0,7.0,Snell,G,213.0,19,NOP,New Orleans
3352,240,Alize,6.0,9.0,Johnson,F,212.0,27,SAS,San Antonio
3353,666794,Mychal,,,Mulder,G,,16,MIA,Miami
3354,3547164,CJ,,,Elleby,F-G,,25,POR,Portland
3355,666616,Jared,,,Harper,G,,19,NOP,New Orleans
3356,10384980,Myles,,,Powell,G,,23,PHI,Philadelphia
3357,46390219,Nat,,,Frankel,,,44,PIT,
3358,666584,Kaiser,,,Gates,F,,19,NOP,New Orleans
3359,253,Enes,,,Kanter,C,,11,HOU,Houston
3360,327,Jaylen,6.0,5.0,Morris,G,185.0,27,SAS,San Antonio
3361,3547273,Cassius,,,Stanley,G,,9,DET,Detroit
3362,666560,Tacko,,,Fall,C,,6,CLE,Cleveland
3363,46390220,Lou,,,Spicer,,,43,PRO,
3364,46390221,Norm,,,Baker,,,37,CHS,
3365,267,Jeremy,6.0,5.0,Lamb,G,185.0,26,SAC,Sacramento
3366,17553988,Jeff,,,Dowtin,G,,28,TOR,Toronto
3367,358,Kelly,7.0,0.0,Olynyk,F,240.0,29,UTA,Utah
3368,24602685,Trayvon,,,Palmer,G,,9,DET,Detroit
3369,3547305,Nate,,,Darling,,,13,LAC,LA
3370,24590098,Justin,,,Tillman,F,,1,ATL,Atlanta
3371,46389591,Audley,,,Brindley,,,20,NYK,New York
